Query id=131843, Doc id=8710813, old score=2.63, new score=-0.96, old rank=12, new rank=15
Query id=527433, Doc id=2496224, old score=1.34, new score=0.13, old rank=89, new rank=130

Query id=527433, Doc id=4958697, old score=1.31, new score=0.33, old rank=92, new rank=124

Query id=104861, Doc id=629276, old score=6.62, new score=-0.33, old rank=12, new rank=276

Query id=104861, Doc id=1948963, old score=6.02, new score=-0.33, old rank=21, new rank=276

Query id=104861, Doc id=5864693, old score=4.99, new score=-0.33, old rank=35, new rank=276

Query id=104861, Doc id=6653677, old score=4.12, new score=-0.33, old rank=44, new rank=276

Query id=104861, Doc id=8137288, old score=3.38, new score=-0.33, old rank=54, new rank=276

Query id=104861, Doc id=4784551, old score=2.71, new score=-0.33, old rank=63, new rank=276

Query id=104861, Doc id=5835772, old score=2.51, new score=-0.33, old rank=72, new rank=276

Query id=104861, Doc id=335342, old score=2.01, new score=-0.33, old rank=89, new rank=276

Query id=104861, Doc id=2485227, old score=1.96, new score=-0.33, old rank=92, new rank=276

Query id=1133167, Doc id=4550240, old score=9.29, new score=-1.20, old rank=12, new rank=300

Query id=1133167, Doc id=3023123, old score=9.06, new score=-1.20, old rank=21, new rank=300

Query id=1133167, Doc id=8255704, old score=8.73, new score=-1.20, old rank=35, new rank=300

Query id=1133167, Doc id=1379370, old score=8.43, new score=-1.20, old rank=44, new rank=300

Query id=1133167, Doc id=8033648, old score=8.16, new score=-1.20, old rank=54, new rank=300

Query id=1133167, Doc id=1883276, old score=8.02, new score=-1.20, old rank=63, new rank=300

Query id=1133167, Doc id=7793411, old score=7.82, new score=-1.20, old rank=72, new rank=300

Query id=1133167, Doc id=190809, old score=7.44, new score=-1.20, old rank=89, new rank=300

Query id=1133167, Doc id=6103291, old score=7.39, new score=-1.20, old rank=92, new rank=300

Query id=146187, Doc id=8434618, old score=3.93, new score=-0.52, old rank=12, new rank=38

Query id=146187, Doc id=5844996, old score=1.67, new score=-0.52, old rank=21, new rank=38

Query id=146187, Doc id=744171, old score=-0.28, new score=-0.52, old rank=35, new rank=38

Query id=146187, Doc id=5421945, old score=-0.87, new score=-0.52, old rank=44, new rank=38

Query id=146187, Doc id=234221, old score=-1.50, new score=-0.52, old rank=54, new rank=38

Query id=146187, Doc id=4216902, old score=-2.02, new score=-0.52, old rank=63, new rank=38

Query id=146187, Doc id=8042969, old score=-2.34, new score=-0.52, old rank=72, new rank=38

Query id=146187, Doc id=8243684, old score=-3.15, new score=-0.52, old rank=89, new rank=38

Query id=146187, Doc id=5548651, old score=-3.20, new score=-0.52, old rank=92, new rank=38

Query id=156493, Doc id=8182160, old score=9.14, new score=-1.01, old rank=12, new rank=476

Query id=156493, Doc id=6775071, old score=8.49, new score=-1.01, old rank=21, new rank=476

Query id=156493, Doc id=1277723, old score=7.91, new score=-1.01, old rank=35, new rank=476

Query id=156493, Doc id=2949802, old score=7.77, new score=-1.01, old rank=44, new rank=476

Query id=156493, Doc id=5530082, old score=7.47, new score=-1.20, old rank=54, new rank=503

Query id=156493, Doc id=1277722, old score=7.25, new score=-0.94, old rank=63, new rank=466

Query id=156493, Doc id=885944, old score=6.97, new score=-1.04, old rank=72, new rank=480

Query id=156493, Doc id=316872, old score=5.90, new score=-1.01, old rank=89, new rank=476

Query id=156493, Doc id=2612488, old score=5.88, new score=-1.01, old rank=92, new rank=476

Query id=1129237, Doc id=5906130, old score=6.62, new score=-1.09, old rank=12, new rank=173

Query id=1129237, Doc id=4773351, old score=4.88, new score=-1.09, old rank=21, new rank=173

Query id=1129237, Doc id=2176863, old score=3.15, new score=-1.09, old rank=35, new rank=173

Query id=1129237, Doc id=3683096, old score=2.14, new score=-1.18, old rank=44, new rank=175

Query id=1129237, Doc id=7688471, old score=1.63, new score=-1.09, old rank=54, new rank=173

Query id=1129237, Doc id=4261970, old score=1.30, new score=-1.09, old rank=63, new rank=173

Query id=1129237, Doc id=824966, old score=0.80, new score=-1.12, old rank=72, new rank=173

Query id=1129237, Doc id=4367170, old score=0.40, new score=-1.18, old rank=89, new rank=175

Query id=1129237, Doc id=8750091, old score=0.33, new score=-1.12, old rank=92, new rank=173

Query id=130510, Doc id=1494935, old score=7.41, new score=0.66, old rank=12, new rank=87

Query id=130510, Doc id=6229733, old score=4.79, new score=0.66, old rank=21, new rank=87

Query id=130510, Doc id=4528808, old score=3.34, new score=0.66, old rank=35, new rank=87

Query id=130510, Doc id=5685705, old score=2.82, new score=0.46, old rank=44, new rank=94

Query id=130510, Doc id=6172271, old score=2.40, new score=0.46, old rank=54, new rank=94

Query id=130510, Doc id=2862515, old score=1.87, new score=0.66, old rank=63, new rank=87

Query id=130510, Doc id=2407061, old score=1.49, new score=0.46, old rank=72, new rank=94

Query id=130510, Doc id=4022904, old score=0.63, new score=0.46, old rank=89, new rank=94

Query id=130510, Doc id=5415276, old score=0.56, new score=0.66, old rank=92, new rank=87

