Query id=19335, Doc id=8418220, old score=0, new score=0, old rank=12, new rank=22
Query id=1129237, Doc id=1420791, old score=0, new score=0, old rank=63, new rank=73

Query id=1129237, Doc id=998747, old score=0, new score=0, old rank=72, new rank=80

Query id=1129237, Doc id=6194643, old score=0, new score=0, old rank=89, new rank=98

Query id=1129237, Doc id=1793268, old score=0, new score=0, old rank=92, new rank=91

Query id=1133167, Doc id=8033648, old score=0, new score=0, old rank=12, new rank=23

Query id=1133167, Doc id=8160224, old score=0, new score=0, old rank=21, new rank=31

Query id=1133167, Doc id=8250500, old score=0, new score=0, old rank=35, new rank=46

Query id=1133167, Doc id=8722862, old score=0, new score=0, old rank=44, new rank=54

Query id=1133167, Doc id=6022013, old score=0, new score=0, old rank=54, new rank=64

Query id=1133167, Doc id=6103297, old score=0, new score=0, old rank=63, new rank=21

Query id=1133167, Doc id=6138, old score=0, new score=0, old rank=72, new rank=43

Query id=1133167, Doc id=2283570, old score=0, new score=0, old rank=89, new rank=97

Query id=1133167, Doc id=3136507, old score=0, new score=0, old rank=92, new rank=80

